ODIS_ID,ODIS URI,RECORD_OMSCHRIJVING,Soort_N,Waarde_N
95,http://www.odis.be/lnk/PS_95,Léon d'Ursel (1805-1878),F1N1,"d'Ursel, Leo"
95,http://www.odis.be/lnk/PS_95,Léon d'Ursel (1805-1878),F1N5,"d'Ursel, Jean"
96,http://www.odis.be/lnk/PS_96,Karel Le Bon (1777-1844),F1N1,"Le Bon, Charles"
96,http://www.odis.be/lnk/PS_96,Karel Le Bon (1777-1844),F1N2,"Le Bon, Karel"
96,http://www.odis.be/lnk/PS_96,Karel Le Bon (1777-1844),F1N5,"Le Bon, Carolus"
96,http://www.odis.be/lnk/PS_96,Karel Le Bon (1777-1844),F2N1,"Lebon, Charles"
96,http://www.odis.be/lnk/PS_96,Karel Le Bon (1777-1844),F2N2,"Lebon, Karel"
96,http://www.odis.be/lnk/PS_96,Karel Le Bon (1777-1844),F2N5,"Lebon, Carolus"
97,http://www.odis.be/lnk/PS_97,Petrus Van den Eynde (1783-1839),F1N1,"Van den Eynde, Pierre Joseph"
97,http://www.odis.be/lnk/PS_97,Petrus Van den Eynde (1783-1839),F1N2,"Van den Eynde, Pieter Jozef"
97,http://www.odis.be/lnk/PS_97,Petrus Van den Eynde (1783-1839),F1N5,"Van den Eynde, Petrus"
98,http://www.odis.be/lnk/PS_98,Theodoor Wouters (1807-1873),F1N1,"Wouters, Theodoor"
98,http://www.odis.be/lnk/PS_98,Theodoor Wouters (1807-1873),F1N5,"Wouters, Théodore"
99,http://www.odis.be/lnk/PS_99,Egide Meeussen (1803-1864),F1N1,"Meeussen, Pierre"
99,http://www.odis.be/lnk/PS_99,Egide Meeussen (1803-1864),F1N2,"Meeussen, Pieter"
99,http://www.odis.be/lnk/PS_99,Egide Meeussen (1803-1864),F1N5,"Meeussen, Pierre"
100,http://www.odis.be/lnk/PS_100,Emile Geelhand-Moretus (1812-1886),F1N1,"Geelhand, Emiel"
100,http://www.odis.be/lnk/PS_100,Emile Geelhand-Moretus (1812-1886),F1N5,"Geelhand, Emile"
100,http://www.odis.be/lnk/PS_100,Emile Geelhand-Moretus (1812-1886),F4N1,"Geelhand-Moretus, Emiel"
100,http://www.odis.be/lnk/PS_100,Emile Geelhand-Moretus (1812-1886),F4N5,"Geelhand-Moretus, Emile"
101,http://www.odis.be/lnk/PS_101,Hyacinth Colins (1793-1861),F1N1,"Colins, Hyacinth"
101,http://www.odis.be/lnk/PS_101,Hyacinth Colins (1793-1861),F1N2,"Colins, Hyacinthe"
101,http://www.odis.be/lnk/PS_101,Hyacinth Colins (1793-1861),F1N5,"Colins, Hyacinthus"
103,http://www.odis.be/lnk/PS_103,Joseph Van de Weyer (1812-1868),F1N1,"Van de Weyer, Jozef"
103,http://www.odis.be/lnk/PS_103,Joseph Van de Weyer (1812-1868),F1N5,"Van de Weyer, François"
104,http://www.odis.be/lnk/PS_104,Joseph Diercxsens (1798-1841),F1N5,"Diercxsens, Joseph"
104,http://www.odis.be/lnk/PS_104,Joseph Diercxsens (1798-1841),F4N5,"Diercxsens de Ruysbroeck, Joseph"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F1N1,"De Vries, Godfried"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F1N2,"De Vries, Godfroid"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F1N5,"De Vries, Godefridus"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F4N1,"De Vries-Vermeylen, Godfried"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F4N2,"De Vries-Vermeylen, Godfroid"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F4N5,"De Vries-Vermeylen, Godefridus"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F5N1,"De Vries-Vermylen, Godfried"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F5N2,"De Vries-Vermylen, Godfroid"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F5N5,"De Vries-Vermylen, Godefridus"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F6N1,"Devries, Godfried"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F6N2,"Devries, Godfroid"
106,http://www.odis.be/lnk/PS_106,Godfroid De Vries-Vermeylen (1796-1867),F6N5,"Devries, Godefridus"
107,http://www.odis.be/lnk/PS_107,Joseph Valentyns (1778-1849),F1N1,"Valentyns, Joseph"
107,http://www.odis.be/lnk/PS_107,Joseph Valentyns (1778-1849),F1N2,"Valentyns, Jozef"
107,http://www.odis.be/lnk/PS_107,Joseph Valentyns (1778-1849),F4N1,"Valentijns, Joseph"
107,http://www.odis.be/lnk/PS_107,Joseph Valentyns (1778-1849),F4N2,"Valentijns, Jozef"
108,http://www.odis.be/lnk/PS_108,Edouard Broers (1810-1892),F1N1,"Broers, Edouard"
108,http://www.odis.be/lnk/PS_108,Edouard Broers (1810-1892),F1N2,"Broers, Edward"
108,http://www.odis.be/lnk/PS_108,Edouard Broers (1810-1892),F1N5,"Broers, Edouard"
109,http://www.odis.be/lnk/PS_109,Florent De Brouwer de Hogendorp (1807-1871),F1N1,"De Brouwer, Florent"
109,http://www.odis.be/lnk/PS_109,Florent De Brouwer de Hogendorp (1807-1871),F1N5,"De Brouwer, Florentin"
109,http://www.odis.be/lnk/PS_109,Florent De Brouwer de Hogendorp (1807-1871),F4N1,"De Brouwer de Hogendorp, Florent"
109,http://www.odis.be/lnk/PS_109,Florent De Brouwer de Hogendorp (1807-1871),F4N5,"De Brouwer de Hogendorp, Florentin"
110,http://www.odis.be/lnk/PS_110,Wilfried Castelein (1853-1913),F1N1,"Castelein, Wilfried"
110,http://www.odis.be/lnk/PS_110,Wilfried Castelein (1853-1913),F1N5,"Castelein, Wilfrid"
110,http://www.odis.be/lnk/PS_110,Wilfried Castelein (1853-1913),F4N1,"Casteleyn, Wilfried"
110,http://www.odis.be/lnk/PS_110,Wilfried Castelein (1853-1913),F4N5,"Casteleyn, Wilfrid"
112,http://www.odis.be/lnk/PS_112,Constant Van den Nest (1795-1858),F1N1,"Van den Nest, Constant"
112,http://www.odis.be/lnk/PS_112,Constant Van den Nest (1795-1858),F1N5,"Van den Nest, Constantin"
112,http://www.odis.be/lnk/PS_112,Constant Van den Nest (1795-1858),F4N1,"Vanden Nest, Constant"
112,http://www.odis.be/lnk/PS_112,Constant Van den Nest (1795-1858),F4N5,"Vanden Nest, Constantin"
113,http://www.odis.be/lnk/PS_113,Paul Bessems (1818-1886),F1N1,"Bessems, Paul"
113,http://www.odis.be/lnk/PS_113,Paul Bessems (1818-1886),F1N5,"Bessems, Paulus"
114,http://www.odis.be/lnk/PS_114,Alfred Geelhand de la Bistrate (1837-1891),F1N1,"Geelhand, Alfred"
114,http://www.odis.be/lnk/PS_114,Alfred Geelhand de la Bistrate (1837-1891),F1N2,"Geelhand, Alfried"
114,http://www.odis.be/lnk/PS_114,Alfred Geelhand de la Bistrate (1837-1891),F1N5,"Geelhand, Alfridus"
114,http://www.odis.be/lnk/PS_114,Alfred Geelhand de la Bistrate (1837-1891),F2N1,"Geelhand de la Bistrate, Alfred"
114,http://www.odis.be/lnk/PS_114,Alfred Geelhand de la Bistrate (1837-1891),F2N2,"Geelhand de la Bistrate, Alfried"
114,http://www.odis.be/lnk/PS_114,Alfred Geelhand de la Bistrate (1837-1891),F2N5,"Geelhand de la Bistrate, Alfridus"
115,http://www.odis.be/lnk/PS_115,Victor Desguin (1838-1919),F1N5,"Desguin, Victor"
116,http://www.odis.be/lnk/PS_116,Hendrik Claes (1849-1889),F1N1,"Claes, Hendrik"
116,http://www.odis.be/lnk/PS_116,Hendrik Claes (1849-1889),F1N2,"Claes, Henri"
116,http://www.odis.be/lnk/PS_116,Hendrik Claes (1849-1889),F1N5,"Claes, Joannes"
118,http://www.odis.be/lnk/PS_118,Jean Van den Bergh-Elsen (1807-1885),F1N1,"Van den Bergh, Jan"
118,http://www.odis.be/lnk/PS_118,Jean Van den Bergh-Elsen (1807-1885),F1N5,"Van den Bergh, Jean"
118,http://www.odis.be/lnk/PS_118,Jean Van den Bergh-Elsen (1807-1885),F4N1,"Van den Bergh-Elsen, Jan"
118,http://www.odis.be/lnk/PS_118,Jean Van den Bergh-Elsen (1807-1885),F4N5,"Van den Bergh-Elsen, Jean"
119,http://www.odis.be/lnk/PS_119,Pierre-Jean Van de Wiel (1788-1875),F1N1,"Van de Wiel, Peter-Jan"
119,http://www.odis.be/lnk/PS_119,Pierre-Jean Van de Wiel (1788-1875),F1N2,"Van de Wiel, Pierre-Jean"
119,http://www.odis.be/lnk/PS_119,Pierre-Jean Van de Wiel (1788-1875),F1N5,"Van de Wiel, Petrus"
119,http://www.odis.be/lnk/PS_119,Pierre-Jean Van de Wiel (1788-1875),F4N1,"Vande Wiel, Peter-Jan"
119,http://www.odis.be/lnk/PS_119,Pierre-Jean Van de Wiel (1788-1875),F4N2,"Vande Wiel, Pierre-Jean"
119,http://www.odis.be/lnk/PS_119,Pierre-Jean Van de Wiel (1788-1875),F4N5,"Vande Wiel, Petrus"
119,http://www.odis.be/lnk/PS_119,Pierre-Jean Van de Wiel (1788-1875),F5N1,"Vandewiel, Peter-Jan"
119,http://www.odis.be/lnk/PS_119,Pierre-Jean Van de Wiel (1788-1875),F5N2,"Vandewiel, Pierre-Jean"
119,http://www.odis.be/lnk/PS_119,Pierre-Jean Van de Wiel (1788-1875),F5N5,"Vandewiel, Petrus"
120,http://www.odis.be/lnk/PS_120,Guillaume Stevens (1803-1857),F1N5,"Stevens, Guillaume"
121,http://www.odis.be/lnk/PS_121,Jacques Cuylits (1807-1888),F1N1,"Cuylits, Jacob"
121,http://www.odis.be/lnk/PS_121,Jacques Cuylits (1807-1888),F1N5,"Cuylits, Jacques"
122,http://www.odis.be/lnk/PS_122,Gérard Legrelle (1793-1871),F1N1,"Legrelle, Geert"
122,http://www.odis.be/lnk/PS_122,Gérard Legrelle (1793-1871),F1N5,"Legrelle, Gérard"
122,http://www.odis.be/lnk/PS_122,Gérard Legrelle (1793-1871),F4N1,"Le Grelle, Geert"
122,http://www.odis.be/lnk/PS_122,Gérard Legrelle (1793-1871),F4N5,"Le Grelle, Gérard"
123,http://www.odis.be/lnk/PS_123,Simon de Neuf de Burght (1802-1858),F1N5,"De Neuf, Simon"
123,http://www.odis.be/lnk/PS_123,Simon de Neuf de Burght (1802-1858),F2N5,"de Neuf de Burght, Simon"
124,http://www.odis.be/lnk/PS_124,Théodore Diert de Kerkwerve (1799-1862),F1N5,"Diert, Théodore"
124,http://www.odis.be/lnk/PS_124,Théodore Diert de Kerkwerve (1799-1862),F2N5,"Diert de Kerkwerve, Théodore"
125,http://www.odis.be/lnk/PS_125,Alexandre Mertens,F1N1,"Mertens, Alexander"
125,http://www.odis.be/lnk/PS_125,Alexandre Mertens,F1N5,"Mertens, George"
126,http://www.odis.be/lnk/PS_126,Wilhelmus Van Ostayen (1816-1857),F1N1,"Van Ostaeyen, Guillaume"
126,http://www.odis.be/lnk/PS_126,Wilhelmus Van Ostayen (1816-1857),F1N2,"Van Ostaeyen, Willem"
126,http://www.odis.be/lnk/PS_126,Wilhelmus Van Ostayen (1816-1857),F1N5,"Van Ostaeyen, Wilhelmus"
126,http://www.odis.be/lnk/PS_126,Wilhelmus Van Ostayen (1816-1857),F4N1,"Van Ostayen, Guillaume"
126,http://www.odis.be/lnk/PS_126,Wilhelmus Van Ostayen (1816-1857),F4N2,"Van Ostayen, Willem"
126,http://www.odis.be/lnk/PS_126,Wilhelmus Van Ostayen (1816-1857),F4N5,"Van Ostayen, Wilhelmus"
127,http://www.odis.be/lnk/PS_127,Carolus Van Beeck (1798-1865),F1N1,"Van Beeck, Charles"
127,http://www.odis.be/lnk/PS_127,Carolus Van Beeck (1798-1865),F1N2,"Van Beeck, Karel"
127,http://www.odis.be/lnk/PS_127,Carolus Van Beeck (1798-1865),F1N5,"Van Beeck, Carolus"
128,http://www.odis.be/lnk/PS_128,Jean-François Keysers (1812-1892),F1N1,"Keysers, Jan-Frans"
128,http://www.odis.be/lnk/PS_128,Jean-François Keysers (1812-1892),F1N2,"Keysers, Jean-François"
128,http://www.odis.be/lnk/PS_128,Jean-François Keysers (1812-1892),F1N5,"Keysers, Jean"
129,http://www.odis.be/lnk/PS_129,Petrus Anthoni (1784-1862),F1N1,"Anthoni, Peter"
129,http://www.odis.be/lnk/PS_129,Petrus Anthoni (1784-1862),F1N5,"Anthoni, Petrus"
130,http://www.odis.be/lnk/PS_130,Gaspar Goris (1797-1869),F1N5,"Goris, Gaspar"
131,http://www.odis.be/lnk/PS_131,Philippe Gillès (1796-1874),F1N1,"Gillès, Philip"
131,http://www.odis.be/lnk/PS_131,Philippe Gillès (1796-1874),F1N5,"Gillès, Philippe"
131,http://www.odis.be/lnk/PS_131,Philippe Gillès (1796-1874),F4N1,"Gillès de s'Gravenwezel, Philip"
131,http://www.odis.be/lnk/PS_131,Philippe Gillès (1796-1874),F4N5,"Gillès de s'Gravenwezel, Philippe"
131,http://www.odis.be/lnk/PS_131,Philippe Gillès (1796-1874),F5N1,"Gillès-Roose, Philip"
131,http://www.odis.be/lnk/PS_131,Philippe Gillès (1796-1874),F5N5,"Gillès-Roose, Philippe"
132,http://www.odis.be/lnk/PS_132,Joannes Van den Wouwer (1779-1858),F1N5,"Van den Wouwer, Joannes"
133,http://www.odis.be/lnk/PS_133,Gustave van Havre (1817-1892),F1N1,"van Havre, Gustaaf"
133,http://www.odis.be/lnk/PS_133,Gustave van Havre (1817-1892),F1N5,"van Havre, Gustave"
134,http://www.odis.be/lnk/PS_134,Egide Ketelaers (1802-1874),F1N5,"Ketelaers, Egide"
135,http://www.odis.be/lnk/PS_135,Jean Fris (1808-1871),F1N5,"Fris, Jean"
136,http://www.odis.be/lnk/PS_136,Hyacinth Verhaghen (1788-1859),F1N1,"Verhaghen, Hyacinth"
136,http://www.odis.be/lnk/PS_136,Hyacinth Verhaghen (1788-1859),F1N5,"Verhaghen, Joannes Baptista"
137,http://www.odis.be/lnk/PS_137,Corneille Neeffs-Dutrieux (1808-1879),F1N1,"Neeffs, Cornelis"
137,http://www.odis.be/lnk/PS_137,Corneille Neeffs-Dutrieux (1808-1879),F1N5,"Neeffs, Corneille"
137,http://www.odis.be/lnk/PS_137,Corneille Neeffs-Dutrieux (1808-1879),F4N1,"Neeffs-Dutrieux, Cornelis"
137,http://www.odis.be/lnk/PS_137,Corneille Neeffs-Dutrieux (1808-1879),F4N5,"Neeffs-Dutrieux, Corneille"
138,http://www.odis.be/lnk/PS_138,Leopold Duvivier (1804-1878),F1N1,"Duvivier, Leopold"
138,http://www.odis.be/lnk/PS_138,Leopold Duvivier (1804-1878),F1N5,"Duvivier, Léopold"
138,http://www.odis.be/lnk/PS_138,Leopold Duvivier (1804-1878),F4N1,"Du Vivier, Leopold"
138,http://www.odis.be/lnk/PS_138,Leopold Duvivier (1804-1878),F4N5,"Du Vivier, Léopold"
138,http://www.odis.be/lnk/PS_138,Leopold Duvivier (1804-1878),F5N1,"du Vivier, Leopold"
138,http://www.odis.be/lnk/PS_138,Leopold Duvivier (1804-1878),F5N5,"du Vivier, Léopold"
139,http://www.odis.be/lnk/PS_139,Edouard Pycke (1807-1892),F1N5,"Pijcke, Jean"
139,http://www.odis.be/lnk/PS_139,Edouard Pycke (1807-1892),F2N5,"Pycke, Jean"
139,http://www.odis.be/lnk/PS_139,Edouard Pycke (1807-1892),F4N5,"Pycke d'Ideghem, Jean"
140,http://www.odis.be/lnk/PS_140,Henri Van Berchem (1801-1878),F1N1,"Van Berchem, Hendrik"
140,http://www.odis.be/lnk/PS_140,Henri Van Berchem (1801-1878),F1N2,"Van Berchem, Henri"
140,http://www.odis.be/lnk/PS_140,Henri Van Berchem (1801-1878),F1N5,"Van Berchem, Henri"
141,http://www.odis.be/lnk/PS_141,Charles Moris (1800-1851),F1N1,"Moris, Karel"
141,http://www.odis.be/lnk/PS_141,Charles Moris (1800-1851),F1N5,"Moris, Charles"
142,http://www.odis.be/lnk/PS_142,Jean Baptiste Peeters (1801-1853),F1N5,"Peeters, Jean Baptiste"
142,http://www.odis.be/lnk/PS_142,Jean Baptiste Peeters (1801-1853),F4N5,"Peeters-Kennis, Jean Baptiste"
142,http://www.odis.be/lnk/PS_142,Jean Baptiste Peeters (1801-1853),F5N5,"Peeters-Schram, Jean Baptiste"
143,http://www.odis.be/lnk/PS_143,Jean François Notelteirs (1813-1897),F1N1,"Notelteirs, Frans"
143,http://www.odis.be/lnk/PS_143,Jean François Notelteirs (1813-1897),F1N2,"Notelteirs, Jean François"
143,http://www.odis.be/lnk/PS_143,Jean François Notelteirs (1813-1897),F1N5,"Notelteirs, Jean"
144,http://www.odis.be/lnk/PS_144,Auguste Cools (1816-1892),F1N1,"Cools, August"
144,http://www.odis.be/lnk/PS_144,Auguste Cools (1816-1892),F1N2,"Cools, Auguste"
144,http://www.odis.be/lnk/PS_144,Auguste Cools (1816-1892),F1N5,"Cools, Augustus"
144,http://www.odis.be/lnk/PS_144,Auguste Cools (1816-1892),F4N1,"Cools-Van den Brande, August"
144,http://www.odis.be/lnk/PS_144,Auguste Cools (1816-1892),F4N2,"Cools-Van den Brande, Auguste"
144,http://www.odis.be/lnk/PS_144,Auguste Cools (1816-1892),F4N5,"Cools-Van den Brande, Augustus"
145,http://www.odis.be/lnk/PS_145,George Bergmann (1805-1893),F1N5,"Bergmann, George"
146,http://www.odis.be/lnk/PS_146,Auguste Opdebeeck (1826-[1896]),F1N1,"Opdebeeck, August"
146,http://www.odis.be/lnk/PS_146,Auguste Opdebeeck (1826-[1896]),F1N2,"Opdebeeck, Auguste"
146,http://www.odis.be/lnk/PS_146,Auguste Opdebeeck (1826-[1896]),F1N5,"Opdebeeck, Augustus"
147,http://www.odis.be/lnk/PS_147,Léon de Baillet (1812-1875),F1N1,"de Baillet, Leo"
147,http://www.odis.be/lnk/PS_147,Léon de Baillet (1812-1875),F1N5,"de Baillet, Charles"
148,http://www.odis.be/lnk/PS_148,Jean François De Bie (1801-1875),F1N1,"De Bie, Jan Frans"
148,http://www.odis.be/lnk/PS_148,Jean François De Bie (1801-1875),F1N2,"De Bie, Jean François"
148,http://www.odis.be/lnk/PS_148,Jean François De Bie (1801-1875),F1N5,"De Bie, Jean"
148,http://www.odis.be/lnk/PS_148,Jean François De Bie (1801-1875),F4N1,"Debie, Jan Frans"
148,http://www.odis.be/lnk/PS_148,Jean François De Bie (1801-1875),F4N2,"Debie, Jean François"
148,http://www.odis.be/lnk/PS_148,Jean François De Bie (1801-1875),F4N5,"Debie, Jean"
149,http://www.odis.be/lnk/PS_149,Emile de Knyff-du Trieu (1817-1852),F1N1,"de Knyff, Emiel"
149,http://www.odis.be/lnk/PS_149,Emile de Knyff-du Trieu (1817-1852),F1N5,"de Knyff, Emile"
149,http://www.odis.be/lnk/PS_149,Emile de Knyff-du Trieu (1817-1852),F4N1,"De Knijff, Emiel"
149,http://www.odis.be/lnk/PS_149,Emile de Knyff-du Trieu (1817-1852),F4N5,"De Knijff, Emile"
149,http://www.odis.be/lnk/PS_149,Emile de Knyff-du Trieu (1817-1852),F5N1,"de Knyff-du Trieu, Emiel"
149,http://www.odis.be/lnk/PS_149,Emile de Knyff-du Trieu (1817-1852),F5N5,"de Knyff-du Trieu, Emile"
150,http://www.odis.be/lnk/PS_150,August Proost (1813-1893),F1N1,"Proost, August"
150,http://www.odis.be/lnk/PS_150,August Proost (1813-1893),F1N5,"Proost, Auguste"
151,http://www.odis.be/lnk/PS_151,Louis de Marnix (1803-1881),F1N1,"de Marnix, Charles"
151,http://www.odis.be/lnk/PS_151,Louis de Marnix (1803-1881),F1N2,"de Marnix, Lodewijk"
151,http://www.odis.be/lnk/PS_151,Louis de Marnix (1803-1881),F1N5,"de Marnix, Louis"
152,http://www.odis.be/lnk/PS_152,Arnauld Brijs (1801-),F1N1,"Brijs, Arnold"
152,http://www.odis.be/lnk/PS_152,Arnauld Brijs (1801-),F1N5,"Brijs, Arnauld"
152,http://www.odis.be/lnk/PS_152,Arnauld Brijs (1801-),F4N1,"Brys, Arnold"
152,http://www.odis.be/lnk/PS_152,Arnauld Brijs (1801-),F4N5,"Brys, Arnauld"
153,http://www.odis.be/lnk/PS_153,Louis Peeters (1807-1882),F1N1,"Peeters, Lodewijk"
153,http://www.odis.be/lnk/PS_153,Louis Peeters (1807-1882),F1N2,"Peeters, Louis"
153,http://www.odis.be/lnk/PS_153,Louis Peeters (1807-1882),F1N5,"Peeters, Pierre"
154,http://www.odis.be/lnk/PS_154,Emeric Luytgaerens (1819-1881),F1N1,"Luytgaerens, Emeric"
154,http://www.odis.be/lnk/PS_154,Emeric Luytgaerens (1819-1881),F1N5,"Luytgaerens, Philippe"
155,http://www.odis.be/lnk/PS_155,Martinus Gerstmans (1798-1864),F1N1,"Gerstmans, Marten"
155,http://www.odis.be/lnk/PS_155,Martinus Gerstmans (1798-1864),F1N2,"Gerstmans, Martin"
155,http://www.odis.be/lnk/PS_155,Martinus Gerstmans (1798-1864),F1N5,"Gerstmans, Martinus"
156,http://www.odis.be/lnk/PS_156,Joseph Dierckx (1802-1865),F1N1,"Dierckx, Joseph"
156,http://www.odis.be/lnk/PS_156,Joseph Dierckx (1802-1865),F1N2,"Dierckx, Jozef"
156,http://www.odis.be/lnk/PS_156,Joseph Dierckx (1802-1865),F1N5,"Dierckx, Joseph"
157,http://www.odis.be/lnk/PS_157,Adrianus Knaeps (1796-1874),F1N1,"Knaeps, Adriaan"
157,http://www.odis.be/lnk/PS_157,Adrianus Knaeps (1796-1874),F1N2,"Knaeps, Adrien"
157,http://www.odis.be/lnk/PS_157,Adrianus Knaeps (1796-1874),F1N5,"Knaeps, Adrianus"
158,http://www.odis.be/lnk/PS_158,Joannes Baptista Heylen (1814-1892),F1N1,"Heylen, Jan"
158,http://www.odis.be/lnk/PS_158,Joannes Baptista Heylen (1814-1892),F1N2,"Heylen, Joannes Baptista"
158,http://www.odis.be/lnk/PS_158,Joannes Baptista Heylen (1814-1892),F1N5,"Heylen, Jean Baptiste"
159,http://www.odis.be/lnk/PS_159,Amand Caeymacx (1803-1858),F1N1,"Caeymacx, Amand"
159,http://www.odis.be/lnk/PS_159,Amand Caeymacx (1803-1858),F1N5,"Caeymacx, Joseph"
160,http://www.odis.be/lnk/PS_160,Theodoor De Vries (1816-1889),F1N1,"De Vries, Theodoor"
160,http://www.odis.be/lnk/PS_160,Theodoor De Vries (1816-1889),F1N2,"De Vries, Théodore"
160,http://www.odis.be/lnk/PS_160,Theodoor De Vries (1816-1889),F1N5,"De Vries, Theodorus"
160,http://www.odis.be/lnk/PS_160,Theodoor De Vries (1816-1889),F4N1,"Devries, Theodoor"
160,http://www.odis.be/lnk/PS_160,Theodoor De Vries (1816-1889),F4N2,"Devries, Théodore"
160,http://www.odis.be/lnk/PS_160,Theodoor De Vries (1816-1889),F4N5,"Devries, Theodorus"
161,http://www.odis.be/lnk/PS_161,Petrus De Kepper (1799-1873),F1N1,"De Kepper, Pierre"
161,http://www.odis.be/lnk/PS_161,Petrus De Kepper (1799-1873),F1N5,"De Kepper, Petrus"
162,http://www.odis.be/lnk/PS_162,Cornelius Mercelis (1800-1869),F1N1,"Mercelis, Corneille"
162,http://www.odis.be/lnk/PS_162,Cornelius Mercelis (1800-1869),F1N5,"Mercelis, Cornelius"
163,http://www.odis.be/lnk/PS_163,Eugène Coomans (1811-1891),F1N1,"Coomans, Eugène"
163,http://www.odis.be/lnk/PS_163,Eugène Coomans (1811-1891),F1N5,"Coomans, Carolus"
164,http://www.odis.be/lnk/PS_164,Jacques Moortgat (1810-1883),F1N1,"Moortgat, Jacques"
164,http://www.odis.be/lnk/PS_164,Jacques Moortgat (1810-1883),F1N5,"Moortgat, Jacques"
165,http://www.odis.be/lnk/PS_165,Benedictus Caers (1815-1903),F1N1,"Caers, Benedictus"
165,http://www.odis.be/lnk/PS_165,Benedictus Caers (1815-1903),F1N5,"Caers, Benoit"
166,http://www.odis.be/lnk/PS_166,Jan-Baptist Van Hove (1809-1867),F1N1,"Van Hove, Jan-Baptist"
166,http://www.odis.be/lnk/PS_166,Jan-Baptist Van Hove (1809-1867),F1N2,"Van Hove, Joannes Baptista"
166,http://www.odis.be/lnk/PS_166,Jan-Baptist Van Hove (1809-1867),F1N5,"Van Hove, Jean Baptiste"
167,http://www.odis.be/lnk/PS_167,Bernard Peeters (1803-1856),F1N5,"Peeters, Bernard"
168,http://www.odis.be/lnk/PS_168,Jozef Van Praet (1801-1862),F1N1,"Van Praet, Joseph"
168,http://www.odis.be/lnk/PS_168,Jozef Van Praet (1801-1862),F1N2,"Van Praet, Jozef"
168,http://www.odis.be/lnk/PS_168,Jozef Van Praet (1801-1862),F1N5,"Van Praet, Joseph"
168,http://www.odis.be/lnk/PS_168,Jozef Van Praet (1801-1862),F4N1,"Vanpraet, Joseph"
168,http://www.odis.be/lnk/PS_168,Jozef Van Praet (1801-1862),F4N2,"Vanpraet, Jozef"
168,http://www.odis.be/lnk/PS_168,Jozef Van Praet (1801-1862),F4N5,"Vanpraet, Joseph"
169,http://www.odis.be/lnk/PS_169,Willem Peeters (1803-1877),F1N1,"Peeters, Willem"
169,http://www.odis.be/lnk/PS_169,Willem Peeters (1803-1877),F1N5,"Peeters, Guillaume"
170,http://www.odis.be/lnk/PS_170,Eugène de Zerezo de Tejada (1824-1887),F1N1,"de Zerezo de Tejada, Eugeen"
170,http://www.odis.be/lnk/PS_170,Eugène de Zerezo de Tejada (1824-1887),F1N2,"de Zerezo de Tejada, Eugène"
170,http://www.odis.be/lnk/PS_170,Eugène de Zerezo de Tejada (1824-1887),F1N5,"de Zerezo de Tejada, Franciscus"
170,http://www.odis.be/lnk/PS_170,Eugène de Zerezo de Tejada (1824-1887),F2N1,"Zerezo, Eugeen"
170,http://www.odis.be/lnk/PS_170,Eugène de Zerezo de Tejada (1824-1887),F2N2,"Zerezo, Eugène"
170,http://www.odis.be/lnk/PS_170,Eugène de Zerezo de Tejada (1824-1887),F2N5,"Zerezo, Franciscus"
171,http://www.odis.be/lnk/PS_171,Gustave Metdepenningen (1804-1876),F1N1,"Metdepenningen, Gustaaf"
171,http://www.odis.be/lnk/PS_171,Gustave Metdepenningen (1804-1876),F1N5,"Metdepenningen, Gustave"
172,http://www.odis.be/lnk/PS_172,Jacques Borrewater (1806-1896),F1N5,"Borrewater, Jacques"
173,http://www.odis.be/lnk/PS_173,Cornelis Eliaerts (1813-1880),F1N1,"Eliaerts, Cornelis"
173,http://www.odis.be/lnk/PS_173,Cornelis Eliaerts (1813-1880),F1N5,"Eliaerts, Corneille"
174,http://www.odis.be/lnk/PS_174,Emile Smekens (1825-1869),F1N1,"Smekens, Emiel"
174,http://www.odis.be/lnk/PS_174,Emile Smekens (1825-1869),F1N2,"Smekens, Emile"
174,http://www.odis.be/lnk/PS_174,Emile Smekens (1825-1869),F1N5,"Smekens, Emilius"
175,http://www.odis.be/lnk/PS_175,Jean Van der Linden (1825-1873),F1N1,"Van der Linden, Jean"
175,http://www.odis.be/lnk/PS_175,Jean Van der Linden (1825-1873),F1N5,"Van der Linden, Joannes"
176,http://www.odis.be/lnk/PS_176,Joannes Daenen (1817-1884),F1N5,"Daenen, Joannes"
177,http://www.odis.be/lnk/PS_177,Leopold de Wael (1823-1892),F1N1,"de Wael, Leopold"
177,http://www.odis.be/lnk/PS_177,Leopold de Wael (1823-1892),F1N5,"de Wael, Leopoldus"
